JournalNum,TransDate,Voucher,AccountNum,Txt,CurrencyCode,AmountCurDebit,AmountCurCredit,AccountType,ExchRate,Dimension1,Dimension2,Dimension3,SettleVoucher,PostingProfile,PaymentStatus,CashDiscAmount,VendTransId,RemainAmount,BankDepositVoucher,OffsetAccountNum,,,PaymMode,OffsetAccountType,BankTransType,Transferred,Cancel,NoEdit,Approved,ApprovedBy,FreqValue,FreqCode,Due,Transfer,PurchLedgerPosting,Payment,SalesPrice,FurtherPostingType,PoolRecId,Prepayment,PaymentSequenceNum,AssetTransType,AssetBudgetPostingStatus,AssetDepreciationTime,DEL_PaymReconciliationRecId,FurtherPostingRecId,TaxDirectionControl,ReserveTransId,AssetSection179Trans,AssetRevaluationAmount,AssetRevaluationTrans,AssetConsumptionQty,CustVendNegInstProtestReason,BankRemittanceType,CODIGO,BALANCE
DC-037181,09/23/2008,.ADG-000055,00023119,Carga de Balance Inicial de Clientes 2,RD,594800,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22467,594800
DC-037181,09/23/2008,.ADG-000056,00023120,Carga de Balance Inicial de Clientes 2,RD,685542,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22468,685542
DC-037181,09/23/2008,.ADG-000057,00023121,Carga de Balance Inicial de Clientes 2,RD,1084150,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22469,1084150
DC-037181,09/23/2008,.ADG-000058,00023122,Carga de Balance Inicial de Clientes 2,RD,873692,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22470,873692
DC-037181,09/23/2008,.ADG-000059,00023123,Carga de Balance Inicial de Clientes 2,RD,1700,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22471,1700
DC-037181,09/23/2008,.ADG-000060,00023124,Carga de Balance Inicial de Clientes 2,RD,57004,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22472,57004
DC-037181,09/23/2008,.ADG-000061,00023125,Carga de Balance Inicial de Clientes 2,RD,38550,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22473,38550
DC-037181,09/23/2008,.ADG-000062,00023126,Carga de Balance Inicial de Clientes 2,RD,640300,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22474,640300
DC-037181,09/23/2008,.ADG-000063,00023127,Carga de Balance Inicial de Clientes 2,RD,125340,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22475,125340
DC-037181,09/23/2008,.ADG-000064,00023128,Carga de Balance Inicial de Clientes 2,RD,16150.07,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22476,16150.07
DC-037181,09/23/2008,.ADG-000065,00023129,Carga de Balance Inicial de Clientes 2,RD,33510,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22477,33510
DC-037181,09/23/2008,.ADG-000066,00023130,Carga de Balance Inicial de Clientes 2,RD,411000,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22478,411000
DC-037181,09/23/2008,.ADG-000067,00023131,Carga de Balance Inicial de Clientes 2,RD,209054,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22479,209054
DC-037181,09/23/2008,.ADG-000068,00023132,Carga de Balance Inicial de Clientes 2,RD,213394,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22480,213394
DC-037181,09/23/2008,.ADG-000069,00023133,Carga de Balance Inicial de Clientes 2,RD,912230,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22481,912230
DC-037181,09/23/2008,.ADG-000070,00023134,Carga de Balance Inicial de Clientes 2,RD,379390,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22482,379390
DC-037181,09/23/2008,.ADG-000071,00023135,Carga de Balance Inicial de Clientes 2,RD,373050,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22483,373050
DC-037181,09/23/2008,.ADG-000072,00023136,Carga de Balance Inicial de Clientes 2,RD,22000,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22484,22000
DC-037181,09/23/2008,.ADG-000073,00023137,Carga de Balance Inicial de Clientes 2,RD,0,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22485,0
DC-037181,09/23/2008,.ADG-000074,00023138,Carga de Balance Inicial de Clientes 2,RD,0,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22486,0
DC-037181,09/23/2008,.ADG-000075,00023139,Carga de Balance Inicial de Clientes 2,RD,831960,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22487,831960
DC-037181,09/23/2008,.ADG-000076,00023140,Carga de Balance Inicial de Clientes 2,RD,2372552,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22488,2372552
DC-037181,09/23/2008,.ADG-000077,00023141,Carga de Balance Inicial de Clientes 2,RD,385218,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22489,385218
DC-037181,09/23/2008,.ADG-000078,00023142,Carga de Balance Inicial de Clientes 2,RD,41512,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22490,41512
DC-037181,09/23/2008,.ADG-000079,00023143,Carga de Balance Inicial de Clientes 2,RD,109325,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22491,109325
DC-037181,09/23/2008,.ADG-000080,00023144,Carga de Balance Inicial de Clientes 2,RD,54600,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22492,54600
DC-037181,09/23/2008,.ADG-000081,00023145,Carga de Balance Inicial de Clientes 2,RD,11130,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22493,11130
DC-037181,09/23/2008,.ADG-000082,00023146,Carga de Balance Inicial de Clientes 2,RD,129196,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22494,129196
DC-037181,09/23/2008,.ADG-000083,00023147,Carga de Balance Inicial de Clientes 2,RD,0,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22495,0
DC-037181,09/23/2008,.ADG-000084,00023148,Carga de Balance Inicial de Clientes 2,RD,97900,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22496,97900
DC-037181,09/23/2008,.ADG-000085,00023149,Carga de Balance Inicial de Clientes 2,RD,21850,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22497,21850
DC-037181,09/23/2008,.ADG-000086,00023150,Carga de Balance Inicial de Clientes 2,RD,2350,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22498,2350
DC-037181,09/23/2008,.ADG-000087,00023151,Carga de Balance Inicial de Clientes 2,RD,2450,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22499,2450
DC-037181,09/23/2008,.ADG-000088,00023152,Carga de Balance Inicial de Clientes 2,RD,3584200,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22500,3584200
DC-037181,09/23/2008,.ADG-000089,00023153,Carga de Balance Inicial de Clientes 2,RD,3600,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22501,3600
DC-037181,09/23/2008,.ADG-000090,00023154,Carga de Balance Inicial de Clientes 2,RD,39190,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22502,39190
DC-037181,09/23/2008,.ADG-000091,00023155,Carga de Balance Inicial de Clientes 2,RD,216874,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22503,216874
DC-037181,09/23/2008,.ADG-000092,00023156,Carga de Balance Inicial de Clientes 2,RD,10160,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22504,10160
DC-037181,09/23/2008,.ADG-000093,00023157,Carga de Balance Inicial de Clientes 2,RD,973394,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22505,973394
DC-037181,09/23/2008,.ADG-000094,00023158,Carga de Balance Inicial de Clientes 2,RD,140000,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22506,140000
DC-037181,09/23/2008,.ADG-000095,00023159,Carga de Balance Inicial de Clientes 2,RD,436840,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22507,436840
DC-037181,09/23/2008,.ADG-000096,00023160,Carga de Balance Inicial de Clientes 2,RD,1424690,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22508,1424690
DC-037181,09/23/2008,.ADG-000097,00023161,Carga de Balance Inicial de Clientes 2,RD,51540,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22509,51540
DC-037181,09/23/2008,.ADG-000098,00023162,Carga de Balance Inicial de Clientes 2,RD,125750,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22510,125750
DC-037181,09/23/2008,.ADG-000099,00023163,Carga de Balance Inicial de Clientes 2,RD,128788,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22511,128788
DC-037181,09/23/2008,.ADG-000100,00023164,Carga de Balance Inicial de Clientes 2,RD,27350,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22512,27350
DC-037181,09/23/2008,.ADG-000101,00023165,Carga de Balance Inicial de Clientes 2,RD,21450,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22513,21450
DC-037181,09/23/2008,.ADG-000102,00023166,Carga de Balance Inicial de Clientes 2,RD,1189450,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22514,1189450
DC-037181,09/23/2008,.ADG-000103,00023167,Carga de Balance Inicial de Clientes 2,RD,703636,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22515,703636
DC-037181,09/23/2008,.ADG-000104,00023168,Carga de Balance Inicial de Clientes 2,RD,327700,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22516,327700
DC-037181,09/23/2008,.ADG-000105,00023169,Carga de Balance Inicial de Clientes 2,RD,1233270,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22517,1233270
DC-037181,09/23/2008,.ADG-000106,00023170,Carga de Balance Inicial de Clientes 2,RD,950957,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22518,950957
DC-037181,09/23/2008,.ADG-000107,00023171,Carga de Balance Inicial de Clientes 2,RD,77584,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22519,77584
DC-037181,09/23/2008,.ADG-000108,00023172,Carga de Balance Inicial de Clientes 2,RD,2772194,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22520,2772194
DC-037181,09/23/2008,.ADG-000109,00023173,Carga de Balance Inicial de Clientes 2,RD,2300,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22521,2300
DC-037181,09/23/2008,.ADG-000110,00023174,Carga de Balance Inicial de Clientes 2,RD,340068,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22522,340068
DC-037181,09/23/2008,.ADG-000111,00023175,Carga de Balance Inicial de Clientes 2,RD,271854,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22523,271854
DC-037181,09/23/2008,.ADG-000112,00023176,Carga de Balance Inicial de Clientes 2,RD,429054,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22524,429054
DC-037181,09/23/2008,.ADG-000113,00023177,Carga de Balance Inicial de Clientes 2,RD,523152,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22525,523152
DC-037181,09/23/2008,.ADG-000114,00023178,Carga de Balance Inicial de Clientes 2,RD,4382090,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22526,4382090
DC-037181,09/23/2008,.ADG-000115,00023179,Carga de Balance Inicial de Clientes 2,RD,35250,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22527,35250
DC-037181,09/23/2008,.ADG-000116,00023180,Carga de Balance Inicial de Clientes 2,RD,76900,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22528,76900
DC-037181,09/23/2008,.ADG-000117,00023181,Carga de Balance Inicial de Clientes 2,RD,583484,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22529,583484
DC-037181,09/23/2008,.ADG-000118,00023182,Carga de Balance Inicial de Clientes 2,RD,41500,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22530,41500
DC-037181,09/23/2008,.ADG-000119,00023183,Carga de Balance Inicial de Clientes 2,RD,792878,0,Cliente,100,SP,,,Ninguno,PCxC,Ninguno,0,0,0,No,1120206,,,CK,Contabilidad,CKS,No,No,No,Sí,Sinte,0,Día(s),09/23/2008,No,Ninguno,C30,0,No,0,No,0,Adquisición,No contabilizado,0,0,0,No,0,No,0,No,0,Ninguno,Ninguno,22531,792878
